UserId,Rec1,Rec2,Rec3,Rec4,Rec5
-1.95123E+18,8224860111193157980,2134259819148812594,-2.21117E+18,1012456848389051365,-8.2088E+18
-1.95042E+18,7088167897470452815,-3.81038E+18,319340024738595907,-6.52387E+18,-2.66787E+18
-1.94931E+18,-9.2228E+18,3205047378909988692,3162261384765351942,3168079495368669052,3170775058142440102
-1.93065E+18,6031953227014493100,1768976290984301641,3075564241645350154,3168079495368669052,3170775058142440102
-1.92709E+18,-8.2088E+18,-1.33139E+17,8769121796537771237,2645380860642118790,3268064929368559554
-1.9155E+18,-5.36326E+18,1356221992133852808,-8.5181E+18,-9.07321E+18,3180608611815082945
-1.88951E+18,-9.2228E+18,3205047378909988692,3168079495368669052,3170775058142440102,3172866488852888544
-1.88607E+18,-8.7577E+18,-2.35876E+18,8729086959762650511,-3.71645E+18,8657408509986329668
-1.86942E+18,-6.46621E+18,4234941042749452539,-2.55939E+18,4916417766268744775,8938071859536254465
-1.86627E+18,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
-1.86354E+18,1873952032843878490,-2.09708E+18,-8.38123E+18,7286613907013366088,-8.50861E+18
-1.84894E+18,-5.01463E+18,-4.87506E+18,-5.03915E+18,-3.40552E+18,2864534935028964135
-1.83963E+18,-2.35876E+18,5658521282502533116,-1.66344E+18,8749720044741011597,7087600436874507849
-1.83608E+18,2966083692047828770,-8.27951E+18,-1.56447E+18,7434270606888620096,5979676385148714519
-1.81908E+18,-5.48884E+18,6620060201676471218,8769121796537771237,7507067965574797372,-5.84769E+18
-1.79963E+18,-1.52569E+18,8118799783881928573,-8.2088E+18,4345055131254210605,-1.62204E+18
-1.79568E+18,2715453133655798791,8769121796537771237,-5.84769E+18,-9.2228E+18,3193164045772142182
-1.793E+18,-2.94832E+18,-1.63398E+18,-4.62544E+18,-4.08439E+18,7181581805250416928
-1.74578E+18,190366396794861214,1738052593226421681,3779434447835779494,-6.15675E+18,-1.33139E+17
-1.72436E+18,-5.16131E+18,-8.9928E+18,991271693336573226,-6.58441E+18,-4.0297E+18
-1.72073E+18,-5.84541E+18,-8.74265E+18,4893900714822288649,5338677278233757627,-7.99018E+18
-1.7148E+18,5441077925667941052,-2.66787E+18,-7.26422E+18,3799414975499163376,4915137112517573184
-1.70067E+18,-9.2228E+18,3149164017776669829,3151913710743441986,3155118717275463069,3162261384765351942
-1.69448E+18,9175693555063886126,-2.94832E+18,1649752043999819668,-7.11316E+18,-5.92048E+18
-1.69055E+18,9175693555063886126,2725842723638001955,-6.58441E+18,-3.05803E+18,1469580151036142903
-1.68457E+18,7727369224210483739,3716124214746295857,1356221992133852808,1768976290984301641,2362495898257544462
-1.67876E+18,6044362651232258738,-6.78377E+18,5045927063019110283,-1.33139E+17,8402348887626635381
-1.67552E+18,3547081132182529111,-8.25853E+18,3825866166263569974,-1.31361E+18,-8.5181E+18
-1.6694E+18,-2.63072E+18,-4.8932E+18,6831941111848480366,464601875539492971,-6.15912E+17
-1.64918E+18,-1.33139E+17,-4.87506E+18,-5.01463E+18,3569727790804487273,3269302169678465882
-1.64331E+18,991271693336573226,1854874463930846880,2719909253419802298,-6.78377E+18,-2.35876E+18
-1.64101E+18,-4.13233E+18,2006478190737700267,-6.78377E+18,8835339470389644264,4485571547865864859
-1.62061E+18,-1.57333E+18,-7.12037E+18,-1.99947E+18,7065704533945771463,5445999759138709405
-1.6169E+18,-3.46088E+18,4345055131254210605,5152069678055228801,-6.15798E+18,6569463984699537820
-1.60283E+18,-3.46088E+18,4345055131254210605,-6.56618E+18,2121807307434667949,-6.15798E+18
-1.60141E+18,-7.08298E+18,-6.5591E+17,6831941111848480366,-6.28991E+18,-1.62582E+18
-1.60025E+18,-2.58417E+18,-9.2228E+18,3180828616327439381,3151913710743441986,3155118717275463069
-1.59991E+18,-5.15044E+18,-5.41489E+18,-1.29758E+18,1642787330067525131,6031953227014493100
-1.58243E+18,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
-1.57829E+18,-8.23698E+17,1019706997674210703,-5.48884E+18,-3.40542E+17,2282385028752844581
-1.56945E+18,-5.01463E+18,-1.25126E+18,-2.89644E+18,-8.15973E+18,7446166231252589534
-1.56198E+18,7616472242818646827,-3.30283E+18,-3.61957E+18,-9.2228E+18,3180828616327439381
-1.54763E+18,1348739322889189648,-4.0297E+18,-6.62806E+17,-8.81372E+18,-1.63023E+18
-1.53243E+18,7767869406844505704,6858632230975272305,5293701842202310496,-7.68141E+18,7933360486658437274
-1.52072E+18,-5.60213E+18,-1.10183E+18,8869347744613364434,3660989387512978561,2930191803881821526
-1.49659E+18,-6.72669E+18,-8.22257E+18,-7.30957E+17,-3.88693E+18,7993526700719577624
-1.49621E+18,-4.08439E+18,-6.78377E+18,-8.01819E+18,-9.2228E+18,3196303498841885455
-1.4892E+18,8814787788150050622,3151804887212279872,3151913710743441986,3155118717275463069,3162261384765351942
-1.47931E+18,216869981229779312,-1.73794E+18,8754824745136110042,7664140604181040222,3075810310719170278
-1.45452E+18,3495098006178009360,-7.9373E+17,-8.63241E+18,-4.0297E+18,3196303498841885455
-1.44364E+18,216869981229779312,-1.73794E+18,3075810310719170278,4102576381061107965,7664140604181040222
-1.42488E+18,-8.79619E+18,-5.01463E+18,6565723369088595990,-6.98002E+18,-1.29758E+18
-1.4184E+18,-6.78377E+18,6044362651232258738,-6.60397E+18,8224860111193157980,8963938873430212934
-1.41011E+18,8869347744613364434,-8.08594E+18,-6.27316E+18,2555983212310147009,1356221992133852808
-1.40249E+18,1106203543388094548,4300652811307550975,-2.35876E+18,-2.58417E+18,-3.87652E+17
-1.39387E+18,5250363310227021277,-2.44055E+18,-8.61501E+18,8968837261991914049,3086800924266336392
-1.38746E+18,-3.95418E+18,-6.79297E+18,4563606877148407012,-2.09763E+18,-1.6691E+18
-1.38721E+18,-4.02478E+18,-7.29472E+18,1348739322889189648,6750029764020453263,3205047378909988692
-1.38064E+18,623421554979899217,1356221992133852808,-8.37763E+18,-3.68447E+16,-8.62705E+18
-1.37286E+18,6009447229221815725,-8.9342E+18,-5.78423E+18,-8.36841E+18,2296515698565489277
-1.36758E+18,-3.46088E+18,4345055131254210605,-1.45378E+18,-1.62204E+18,-6.56618E+18
-1.36707E+18,-6.84305E+18,-8.85886E+17,4891010769166501207,-6.65447E+18,-7.11316E+18
-1.35254E+18,-9.2228E+18,3193164045772142182,3151913710743441986,3155118717275463069,3162261384765351942
-1.35206E+18,-1.40374E+18,3262705634545542432,-7.12037E+18,6044362651232258738,7756118769128656312
-1.33991E+18,4831903061865014867,6989198691754522425,2372438485070148864,-6.84305E+18,-9.69155E+17
-1.33856E+18,-8.2088E+18,4876769046116846438,4045164454094417310,-2.58417E+18,1738052593226421681
-1.30333E+18,216869981229779312,3075810310719170278,7664140604181040222,3180608611815082945,-1.73794E+18
-1.29279E+18,-8.72808E+18,-6.30885E+18,-4.22842E+18,-6.34721E+18,-7.51837E+18
-1.27879E+18,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
-1.27236E+18,-1.44448E+18,1639450243805666792,4383035933260676803,8586403905004879205,-6.15862E+17
-1.26724E+18,7459643459148487877,-7.08298E+18,7469361608711738006,6831941111848480366,-6.5591E+17
-1.26067E+18,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
-1.25718E+18,-4.33688E+18,2719909253419802298,-3.72322E+18,-5.78499E+18,-5.38949E+17
-1.25198E+18,-7.42604E+17,-9.0765E+18,1507299850679912107,2555983212310147009,-3.19101E+18
-1.24024E+18,-8.04389E+18,-5.59965E+17,-2.35876E+18,6031953227014493100,-7.52788E+15
-1.21056E+18,-3.95418E+18,-6.07637E+18,1060159005880386235,8522523292310933696,-5.78499E+18
-1.16016E+18,-6.78377E+18,2581138407738454418,-1.29758E+18,4287021355610172885,-9.2228E+18
-1.15779E+18,623421554979899217,3772685586944428188,2581138407738454418,-9.02899E+18,-2.44763E+18
-1.13027E+18,-8.07868E+17,6881796783400625893,-2.09076E+18,1436883058900979473,-1.69275E+17
-1.1194E+18,3091351089612339864,-2.66787E+18,1469580151036142903,-8.38123E+18,7286613907013366088
-1.11332E+18,-3.17302E+18,-5.6058E+18,-4.0297E+18,-6.62358E+18,-1.67217E+18
-1.11022E+18,-6.543E+18,-4.88817E+18,-1.33139E+17,-2.94832E+18,-9.2228E+18
-1.09339E+18,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052
-1.03202E+18,4533807694984784858,-7.30957E+17,-6.05815E+18,4463025528374352465,-2.72001E+18
-1.007E+18,-9.2228E+18,3196303498841885455,3168079495368669052,3170775058142440102,3172866488852888544
-9.68372E+17,1881534532776527237,-9.2228E+18,3196303498841885455,3151913710743441986,3155118717275463069
-9.62916E+17,7985545205318799060,1060159005880386235,5263606973029607223,-4.08439E+18,-8.16353E+17
-9.60951E+17,-1.57333E+18,-7.11316E+18,8779890754987103603,-8.65742E+18,-6.94092E+18
-9.56121E+17,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052
-9.36934E+17,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
-9.26222E+17,-6.15798E+18,5238119115012015307,-5.44431E+18,1459131257418324496,-8.74265E+18
-9.09689E+17,-6.25516E+18,3268064929368559554,-6.78377E+18,-3.02092E+18,1469580151036142903
-9.00147E+17,7191770005709670956,-6.5591E+17,-1.29758E+18,4196146076384098027,5847540986736720765
-8.99408E+17,-3.17302E+18,-8.62705E+18,-1.42578E+18,-7.29472E+18,6044362651232258738
-8.97315E+17,3149164017776669829,3151804887212279872,3151913710743441986,3155118717275463069,3162261384765351942
-8.87302E+17,5795281877636738272,6750029764020453263,-7.04745E+18,623421554979899217,-3.2247E+18
-8.67171E+17,1738052593226421681,880612740433495828,1854874463930846880,-6.72884E+18,-7.9096E+17
-8.53245E+17,8657408509986329668,5672978373195158195,-5.41489E+18,-4.1583E+18,-5.15044E+18
-8.52576E+17,-6.58441E+18,2384931701643938149,4909630283317268181,8690601908689146128,-7.52788E+15
-8.40632E+17,3575694866055127253,-1.63023E+18,-4.46303E+18,-8.31463E+18,-2.06951E+18
-8.30176E+17,4915137112517573184,-6.60397E+18,-3.10265E+18,-4.50793E+18,-4.88422E+16
-8.15116E+17,6009447229221815725,-3.19101E+18,-1.62582E+18,-6.36921E+18,7434270606888620096
-7.76857E+17,3091351089612339864,-3.76001E+18,8477804012624580461,-8.34037E+18,-5.92048E+18
-7.45911E+17,569574447134368517,-5.8294E+18,-5.59965E+17,3660989387512978561,-3.30741E+18
-7.37565E+17,1469580151036142903,-4.6552E+18,6384824828701919724,-7.04745E+18,-8.95435E+18
-7.17439E+17,-3.07173E+18,-1.57333E+18,-4.0297E+18,-6.78377E+18,834896074125772354
-7.14914E+17,-5.36112E+18,-7.04321E+18,-9.2228E+18,3218993154926038233,3168079495368669052
-7.12118E+17,-5.0442E+18,-4.70971E+18,-3.86407E+18,6569463984699537820,374352050712569304
-7.10135E+17,-9.02899E+18,6690761795935927461,3170775058142440102,3472032465864014134,-1.44448E+18
-7.09489E+17,1469580151036142903,4876769046116846438,-4.14526E+18,-5.60213E+18,-4.88817E+18
-7.09288E+17,7664140604181040222,216869981229779312,-1.73794E+18,8754824745136110042,3180608611815082945
-6.98696E+17,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
-6.87504E+17,3772685586944428188,6999813113145211708,2081512200574495983,5658521282502533116,-3.04061E+18
-6.73532E+17,2072448887839540892,-6.78377E+18,-2.89973E+18,7255021292858609470,5719793245136119929
-6.64586E+17,-4.0297E+18,3689128258624052102,-6.62358E+18,-9.2228E+18,3193164045772142182
-6.63225E+17,-8.04389E+18,8749720044741011597,-5.57161E+18,-6.60335E+18,-7.86679E+16
-6.47802E+17,-6.14409E+17,-8.9134E+18,-5.03915E+18,-2.16784E+18,-3.17078E+18
-6.34318E+17,4555339116751579515,1469580151036142903,1561244083438776495,5328558001212551235,-3.02706E+18
-6.04924E+17,-9.2228E+18,3196303498841885455,3162261384765351942,3168079495368669052,3170775058142440102
-6.02653E+17,2715453133655798791,8115033558441775155,8749720044741011597,-1.33139E+17,-2.44763E+18
-5.89557E+17,3288699993147470797,3155118717275463069,3162261384765351942,3168079495368669052,3170775058142440102
-5.88448E+17,-2.09708E+18,569574447134368517,3099207916247126790,-8.95076E+18,-2.58417E+18
-5.73146E+17,-4.0297E+18,-2.08176E+18,7915650190943924834,-6.15798E+18,-2.92997E+18
-5.60055E+17,-9.2228E+18,3193164045772142182,3151913710743441986,3155118717275463069,3162261384765351942
-5.58675E+17,-8.65742E+18,-7.6235E+18,-6.94092E+18,8779890754987103603,8115033558441775155
-5.3455E+17,6227065897176996407,-2.70802E+18,3086800924266336392,-4.60802E+18,-2.38615E+18
-5.25884E+17,-1.63398E+18,8657408509986329668,3382511589554885024,-4.84466E+18,464601875539492971
-5.22676E+17,7620697593009487898,1881534532776527237,-9.2228E+18,3180828616327439381,3151804887212279872
-5.19418E+17,2301338403202434417,-3.96458E+18,3566197569262766169,-6.99328E+18,-3.17086E+18
-5.10621E+17,4876769046116846438,6690761795935927461,4629488036162962359,-9.86028E+17,400125073514833994
-5.0232E+17,2581138407738454418,-6.25516E+18,7544768317373280661,-8.01819E+18,-9.10243E+18
-4.9218E+17,-8.27951E+18,-1.56447E+18,7434270606888620096,2543311963908571128,5714874452041944640
-4.85492E+17,-5.95273E+18,1348739322889189648,-4.0297E+18,7526364197140419661,5037221949349729844
-4.83468E+17,-9.86028E+17,4629488036162962359,6463551093741815202,400125073514833994,-6.58441E+18
-4.82674E+17,-5.38949E+17,2262656830196923781,-8.03136E+18,3779434447835779494,-1.49257E+18
-4.68977E+17,3205047378909988692,3162261384765351942,3168079495368669052,3170775058142440102,3172866488852888544
-4.68849E+17,-7.11316E+18,6985167957194730651,1436883058900979473,-8.74265E+18,-4.0297E+18
-4.53679E+17,-5.45832E+18,5929055844564382383,-5.62834E+18,6800965548226529308,2255878226385826814
-4.46109E+17,-8.15973E+18,2581138407738454418,-8.62645E+17,5533752987392101383,8494390949377713372
-4.45337E+17,-8.22257E+18,-4.50398E+18,-3.88693E+18,-7.26422E+18,1734266821019430183
-4.4433E+17,1854874463930846880,-1.03801E+15,8224860111193157980,-6.60335E+18,-8.9928E+18
-4.40665E+17,7521700660190108859,-4.43453E+18,-9.21693E+18,8224860111193157980,-7.42319E+18
-4.37376E+17,8835339470389644264,4563606877148407012,-2.09763E+18,7414965642940222121,-3.94858E+16
-3.87586E+17,-7.86679E+16,-1.29758E+18,7850245260835292221,5338677278233757627,-5.68919E+18
-3.76778E+17,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
-3.7562E+17,3170775058142440102,-2.31436E+18,569574447134368517,-8.38123E+18,-6.15675E+18
-3.71715E+17,-2.7404E+18,-9.02899E+18,7620697593009487898,6583734846225935852,-4.55036E+18
-3.66633E+17,6989198691754522425,7087600436874507849,6031953227014493100,1768976290984301641,-6.84305E+18
-3.653E+17,7424795099560672335,408283689595887456,-3.36778E+18,4317140528951861957,5238119115012015307
-3.52396E+17,-5.48884E+18,-6.60397E+18,-5.84769E+18,7507067965574797372,6620060201676471218
-3.31069E+17,7087600436874507849,-8.93917E+18,-8.60752E+17,-2.35876E+18,3193164045772142182
-3.31067E+17,-5.5006E+18,2244894675266276573,-6.15675E+18,2581138407738454418,444378495316508239
-3.25702E+17,-3.67879E+18,8901449108040307914,-4.46303E+18,4084131344684656470,3689128258624052102
-3.21944E+17,-8.2088E+18,6245165134513326654,1738052593226421681,-8.5086E+18,3496156626367166618
-3.18015E+17,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052
-3.16127E+17,1019706997674210703,-8.20344E+17,2930191803881821526,-8.2874E+18,-5.17957E+18
-3.15113E+17,-3.04061E+18,-6.64275E+18,2171312647242674161,3268064929368559554,-7.9096E+17
-3.00597E+17,-4.0297E+18,-8.04389E+18,-4.13317E+18,5338677278233757627,1286723199785027310
-2.99809E+17,8869347744613364434,-4.08946E+18,-3.72322E+18,5109221095427625188,6245165134513326654
-2.92718E+17,1738052593226421681,-8.5086E+18,3510349622718287202,3272519107572730082,3151913710743441986
-2.90302E+17,-9.2228E+18,3149164017776669829,3151913710743441986,3155118717275463069,3162261384765351942
-2.75732E+17,-6.77294E+18,-8.2088E+18,-8.48071E+18,1348739322889189648,7734121175534200554
-2.70547E+17,-9.2228E+18,3149164017776669829,3151913710743441986,3155118717275463069,3162261384765351942
-2.59427E+17,6999813113145211708,-1.29758E+18,2709926970543371965,2719909253419802298,-6.65993E+18
-2.47685E+17,-7.8067E+16,2998023988107018635,-1.53722E+18,-3.33892E+18,8729086959762650511
-2.43997E+17,5672978373195158195,4164212115654350513,-8.08383E+18,-1.57225E+18,3180828616327439381
-2.41759E+17,-3.95924E+18,-2.43089E+18,-1.56447E+18,-6.19258E+18,569574447134368517
-2.40056E+17,-8.08383E+18,-1.57225E+18,5672978373195158195,-9.2228E+18,3180828616327439381
-2.2954E+17,-2.35876E+18,8586403905004879205,1862503310075246782,-6.78377E+18,-4.50398E+18
-2.28254E+17,-2.08176E+18,-4.0297E+18,3689128258624052102,5658521282502533116,7915650190943924834
-2.14549E+17,-5.52264E+18,5658521282502533116,-4.20535E+18,8483892789913825147,-9.18966E+18
-1.96686E+17,-3.6053E+17,7616472242818646827,8326017498198914888,3180828616327439381,3151913710743441986
-1.815E+17,1920899299418335515,3720742491238027703,-7.69163E+18,4904775878165401439,4105873627900556540
-1.78581E+17,5018472516978866574,-7.30957E+17,156889606517612871,5313335392004163852,358192030955601318
-1.74459E+17,-9.2228E+18,3205047378909988692,3162261384765351942,3168079495368669052,3170775058142440102
-1.59363E+17,-5.00019E+18,4783081874753928396,-4.14526E+18,-8.60752E+17,1734266821019430183
-1.55246E+17,-1.29758E+18,6245165134513326654,-2.66787E+18,-6.60397E+18,-9.2228E+18
-1.23314E+17,-2.06951E+18,-9.2228E+18,3151804887212279872,3151913710743441986,3155118717275463069
-1.08842E+17,3075810310719170278,-1.73794E+18,216869981229779312,3180608611815082945,8596997246990922861
-8.93889E+16,6989198691754522425,6227065897176996407,-8.244E+18,-7.21733E+17,428486625959995206
-7.9728E+16,-6.58441E+18,2384931701643938149,8215778202715904841,4911701623098526999,6352416307575007029
-7.45073E+16,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052
-6.99083E+16,3616722904601574426,-2.0831E+18,-8.14561E+18,6104598399077154797,1031060816592502094
-5.75584E+16,-5.925E+15,3170775058142440102,2888507406903473601,4296604388230897073,-6.81487E+18
-5.24095E+16,-3.25896E+18,-4.0297E+18,-7.838E+18,-7.82621E+18,1642787330067525131
-4.81618E+16,-7.61399E+18,-4.86699E+18,8769121796537771237,-2.51673E+18,-2.72001E+18
-4.15061E+16,-8.95435E+18,-3.87652E+17,-7.64649E+18,4355464044208438135,2072448887839540892
-3.5429E+16,3998743085432844199,123378787151399958,6690761795935927461,3472032465864014134,4629488036162962359
-1.91287E+16,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
-9.50331E+15,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
8516196196975927,569574447134368517,84318068629167514,3170775058142440102,8302949268716967655,-6.87255E+18
